School Year,District/LEA,SchoolName,SubjectArea,Subject,Percent Proficient
2015,TUACAHN HIGH SCHOOL FOR THE PERFORMING ARTS,TUACAHN HIGH SCHOOL FOR THE PERFORMING ARTS,M,Secondary Math I,38.8%
2015,TUACAHN HIGH SCHOOL FOR THE PERFORMING ARTS,TUACAHN HIGH SCHOOL FOR THE PERFORMING ARTS,M,Secondary Math II,26.7%
2015,TUACAHN HIGH SCHOOL FOR THE PERFORMING ARTS,TUACAHN HIGH SCHOOL FOR THE PERFORMING ARTS,M,Secondary Math III,50.0%
2015,TUACAHN HIGH SCHOOL FOR THE PERFORMING ARTS,TUACAHN HIGH SCHOOL FOR THE PERFORMING ARTS,S,Earth Science,54.7%
2015,TUACAHN HIGH SCHOOL FOR THE PERFORMING ARTS,TUACAHN HIGH SCHOOL FOR THE PERFORMING ARTS,S,Biology,53.5%
2015,TUACAHN HIGH SCHOOL FOR THE PERFORMING ARTS,TUACAHN HIGH SCHOOL FOR THE PERFORMING ARTS,S,Chemistry,50-59%
2015,TUACAHN HIGH SCHOOL FOR THE PERFORMING ARTS,TUACAHN HIGH SCHOOL FOR THE PERFORMING ARTS,S,Physics,N<10
2015,UINTAH DISTRICT,DAVIS SCHOOL,L,3rd Grade Language Arts,33.6%
2015,UINTAH DISTRICT,ASHLEY SCHOOL,L,3rd Grade Language Arts,39.2%
2015,UINTAH DISTRICT,UINTAH ONLINE SCHOOL,L,3rd Grade Language Arts,N<10
2015,UINTAH DISTRICT,DISCOVERY SCHOOL,L,3rd Grade Language Arts,39.7%
2015,UINTAH DISTRICT,LAPOINT SCHOOL,L,3rd Grade Language Arts,31.5%
2015,UINTAH DISTRICT,MAESER SCHOOL,L,3rd Grade Language Arts,43.1%
2015,UINTAH DISTRICT,NAPLES SCHOOL,L,3rd Grade Language Arts,36.1%
2015,UINTAH DISTRICT,EAGLE VIEW SCHOOL,L,3rd Grade Language Arts,9.8%
2015,UINTAH DISTRICT,EAGLE VIEW SCHOOL,L,4th Grade Language Arts,21.1%
2015,UINTAH DISTRICT,NAPLES SCHOOL,L,4th Grade Language Arts,33.3%
2015,UINTAH DISTRICT,MAESER SCHOOL,L,4th Grade Language Arts,21.8%
2015,UINTAH DISTRICT,LAPOINT SCHOOL,L,4th Grade Language Arts,40-49%
2015,UINTAH DISTRICT,DISCOVERY SCHOOL,L,4th Grade Language Arts,39.3%
2015,UINTAH DISTRICT,ASHLEY SCHOOL,L,4th Grade Language Arts,36.6%
2015,UINTAH DISTRICT,DAVIS SCHOOL,L,4th Grade Language Arts,21.6%
2015,UINTAH DISTRICT,DAVIS SCHOOL,L,5th Grade Language Arts,25.0%
2015,UINTAH DISTRICT,ASHLEY SCHOOL,L,5th Grade Language Arts,51.5%
2015,UINTAH DISTRICT,DISCOVERY SCHOOL,L,5th Grade Language Arts,35.0%
2015,UINTAH DISTRICT,LAPOINT SCHOOL,L,5th Grade Language Arts,35.4%
2015,UINTAH DISTRICT,MAESER SCHOOL,L,5th Grade Language Arts,43.9%
2015,UINTAH DISTRICT,NAPLES SCHOOL,L,5th Grade Language Arts,54.9%
2015,UINTAH DISTRICT,UINTAH ONLINE SCHOOL,L,5th Grade Language Arts,N<10
2015,UINTAH DISTRICT,EAGLE VIEW SCHOOL,L,5th Grade Language Arts,12.5%
2015,UINTAH DISTRICT,EAGLE VIEW SCHOOL,L,6th Grade Language Arts,14.0%
2015,UINTAH DISTRICT,UINTAH ONLINE SCHOOL,L,6th Grade Language Arts,N<10
2015,UINTAH DISTRICT,VERNAL MIDDLE,L,6th Grade Language Arts,36.3%
2015,UINTAH DISTRICT,VERNAL MIDDLE,L,7th Grade Language Arts,40.2%
2015,UINTAH DISTRICT,UINTAH ONLINE SCHOOL,L,7th Grade Language Arts,N<10
2015,UINTAH DISTRICT,EAGLE VIEW SCHOOL,L,7th Grade Language Arts,20-29%
2015,UINTAH DISTRICT,EAGLE VIEW SCHOOL,L,8th Grade Language Arts,20-29%
2015,UINTAH DISTRICT,UINTAH MIDDLE SCHOOL,L,8th Grade Language Arts,29.6%
2015,UINTAH DISTRICT,UINTAH MIDDLE SCHOOL,L,9th Grade Language Arts,36.0%
2015,UINTAH DISTRICT,ASHLEY VALLEY EDUC CTR,L,9th Grade Language Arts,N<10
2015,UINTAH DISTRICT,ASHLEY VALLEY EDUC CTR,L,10th Grade Language Arts,11-19%
2015,UINTAH DISTRICT,UINTAH HIGH,L,10th Grade Language Arts,41.0%
2015,UINTAH DISTRICT,UINTAH HIGH,L,11th Grade Language Arts,37.4%
2015,UINTAH DISTRICT,ASHLEY VALLEY EDUC CTR,L,11th Grade Language Arts,?5%
2015,UINTAH DISTRICT,UINTAH ONLINE SCHOOL,M,3rd Grade Math,N<10
2015,UINTAH DISTRICT,NAPLES SCHOOL,M,3rd Grade Math,59.1%
2015,UINTAH DISTRICT,MAESER SCHOOL,M,3rd Grade Math,55.6%
2015,UINTAH DISTRICT,LAPOINT SCHOOL,M,3rd Grade Math,24.1%
2015,UINTAH DISTRICT,DISCOVERY SCHOOL,M,3rd Grade Math,53.3%
2015,UINTAH DISTRICT,ASHLEY SCHOOL,M,3rd Grade Math,41.0%
2015,UINTAH DISTRICT,DAVIS SCHOOL,M,3rd Grade Math,40.0%
2015,UINTAH DISTRICT,EAGLE VIEW SCHOOL,M,3rd Grade Math,23.8%
2015,UINTAH DISTRICT,EAGLE VIEW SCHOOL,M,4th Grade Math,35.1%
2015,UINTAH DISTRICT,DAVIS SCHOOL,M,4th Grade Math,36.1%
2015,UINTAH DISTRICT,ASHLEY SCHOOL,M,4th Grade Math,51.0%
2015,UINTAH DISTRICT,DISCOVERY SCHOOL,M,4th Grade Math,48.3%
2015,UINTAH DISTRICT,LAPOINT SCHOOL,M,4th Grade Math,50-59%
2015,UINTAH DISTRICT,MAESER SCHOOL,M,4th Grade Math,38.2%
2015,UINTAH DISTRICT,NAPLES SCHOOL,M,4th Grade Math,46.7%
2015,UINTAH DISTRICT,UINTAH ONLINE SCHOOL,M,4th Grade Math,N<10
2015,UINTAH DISTRICT,UINTAH ONLINE SCHOOL,M,5th Grade Math,N<10
2015,UINTAH DISTRICT,NAPLES SCHOOL,M,5th Grade Math,50.5%
2015,UINTAH DISTRICT,MAESER SCHOOL,M,5th Grade Math,52.0%
2015,UINTAH DISTRICT,LAPOINT SCHOOL,M,5th Grade Math,31.3%
2015,UINTAH DISTRICT,DISCOVERY SCHOOL,M,5th Grade Math,52.4%
2015,UINTAH DISTRICT,ASHLEY SCHOOL,M,5th Grade Math,63.5%
2015,UINTAH DISTRICT,DAVIS SCHOOL,M,5th Grade Math,36.5%
2015,UINTAH DISTRICT,EAGLE VIEW SCHOOL,M,5th Grade Math,5.2%
2015,UINTAH DISTRICT,EAGLE VIEW SCHOOL,M,6th Grade Math,?5%
2015,UINTAH DISTRICT,UINTAH ONLINE SCHOOL,M,6th Grade Math,N<10
2015,UINTAH DISTRICT,VERNAL MIDDLE,M,6th Grade Math,32.3%
2015,UINTAH DISTRICT,VERNAL MIDDLE,M,7th Grade Math,37.0%
2015,UINTAH DISTRICT,UINTAH ONLINE SCHOOL,M,7th Grade Math,N<10
2015,UINTAH DISTRICT,EAGLE VIEW SCHOOL,M,7th Grade Math,11-19%
2015,UINTAH DISTRICT,EAGLE VIEW SCHOOL,M,8th Grade Math,20-29%
2015,UINTAH DISTRICT,UINTAH ONLINE SCHOOL,M,8th Grade Math,N<10
2015,UINTAH DISTRICT,UINTAH MIDDLE SCHOOL,M,8th Grade Math,30.0%
2015,UINTAH DISTRICT,UINTAH MIDDLE SCHOOL,M,Secondary Math I,36.5%
2015,UINTAH DISTRICT,ASHLEY VALLEY EDUC CTR,M,Secondary Math I,N<10
2015,UINTAH DISTRICT,ASHLEY VALLEY EDUC CTR,M,Secondary Math II,?10%
2015,UINTAH DISTRICT,UINTAH HIGH,M,Secondary Math II,19.5%
2015,UINTAH DISTRICT,UINTAH HIGH,M,Secondary Math III,48.0%
2015,UINTAH DISTRICT,ASHLEY VALLEY EDUC CTR,M,Secondary Math III,N<10
2015,UINTAH DISTRICT,UINTAH ONLINE SCHOOL,S,4th Grade Science,N<10
2015,UINTAH DISTRICT,DISCOVERY SCHOOL,S,4th Grade Science,59.1%
2015,UINTAH DISTRICT,LAPOINT SCHOOL,S,4th Grade Science,40-49%
2015,UINTAH DISTRICT,MAESER SCHOOL,S,4th Grade Science,30.4%
2015,UINTAH DISTRICT,NAPLES SCHOOL,S,4th Grade Science,58.9%
2015,UINTAH DISTRICT,DAVIS SCHOOL,S,4th Grade Science,30.9%
2015,UINTAH DISTRICT,ASHLEY SCHOOL,S,4th Grade Science,54.9%
2015,UINTAH DISTRICT,EAGLE VIEW SCHOOL,S,4th Grade Science,38.6%
2015,UINTAH DISTRICT,EAGLE VIEW SCHOOL,S,5th Grade Science,8.6%
2015,UINTAH DISTRICT,ASHLEY SCHOOL,S,5th Grade Science,63.1%
2015,UINTAH DISTRICT,DAVIS SCHOOL,S,5th Grade Science,38.5%
2015,UINTAH DISTRICT,NAPLES SCHOOL,S,5th Grade Science,54.3%
2015,UINTAH DISTRICT,MAESER SCHOOL,S,5th Grade Science,43.1%
2015,UINTAH DISTRICT,LAPOINT SCHOOL,S,5th Grade Science,39.6%
2015,UINTAH DISTRICT,DISCOVERY SCHOOL,S,5th Grade Science,55.3%
2015,UINTAH DISTRICT,UINTAH ONLINE SCHOOL,S,5th Grade Science,N<10
2015,UINTAH DISTRICT,UINTAH ONLINE SCHOOL,S,6th Grade Science,N<10
2015,UINTAH DISTRICT,VERNAL MIDDLE,S,6th Grade Science,50.8%
2015,UINTAH DISTRICT,EAGLE VIEW SCHOOL,S,6th Grade Science,18.0%
2015,UINTAH DISTRICT,EAGLE VIEW SCHOOL,S,7th Grade Science,11-19%
2015,UINTAH DISTRICT,VERNAL MIDDLE,S,7th Grade Science,49.0%
2015,UINTAH DISTRICT,UINTAH ONLINE SCHOOL,S,7th Grade Science,N<10
2015,UINTAH DISTRICT,UINTAH MIDDLE SCHOOL,S,8th Grade Science,43.9%
2015,UINTAH DISTRICT,EAGLE VIEW SCHOOL,S,8th Grade Science,20-29%
2015,UINTAH DISTRICT,UINTAH MIDDLE SCHOOL,S,Earth Science,39.8%
2015,UINTAH DISTRICT,ASHLEY VALLEY EDUC CTR,S,Earth Science,N<10
2015,UINTAH DISTRICT,ASHLEY VALLEY EDUC CTR,S,Biology,11-19%
2015,UINTAH DISTRICT,UINTAH MIDDLE SCHOOL,S,Biology,68.7%
2015,UINTAH DISTRICT,UINTAH HIGH,S,Biology,51.9%
2015,UINTAH DISTRICT,UINTAH HIGH,S,Chemistry,62.6%
2015,UINTAH DISTRICT,UINTAH HIGH,S,Physics,66.1%
2015,UINTAH RIVER HIGH,UINTAH RIVER HIGH,L,9th Grade Language Arts,N<10
2015,UINTAH RIVER HIGH,UINTAH RIVER HIGH,L,10th Grade Language Arts,?20%
2015,UINTAH RIVER HIGH,UINTAH RIVER HIGH,L,11th Grade Language Arts,?20%
2015,UINTAH RIVER HIGH,UINTAH RIVER HIGH,M,Secondary Math I,?20%
2015,UINTAH RIVER HIGH,UINTAH RIVER HIGH,M,Secondary Math II,?20%
2015,UINTAH RIVER HIGH,UINTAH RIVER HIGH,M,Secondary Math III,?20%
2015,UINTAH RIVER HIGH,UINTAH RIVER HIGH,S,Earth Science,?20%
2015,UINTAH RIVER HIGH,UINTAH RIVER HIGH,S,Biology,?20%
2015,UTAH CAREER PATH HIGH SCHOOL,UTAH CAREER PATH HIGH SCHOOL,L,9th Grade Language Arts,30-39%
2015,UTAH CAREER PATH HIGH SCHOOL,UTAH CAREER PATH HIGH SCHOOL,L,10th Grade Language Arts,50-59%
2015,UTAH CAREER PATH HIGH SCHOOL,UTAH CAREER PATH HIGH SCHOOL,L,11th Grade Language Arts,21-29%
2015,UTAH CAREER PATH HIGH SCHOOL,UTAH CAREER PATH HIGH SCHOOL,M,Secondary Math I,?20%
2015,UTAH CAREER PATH HIGH SCHOOL,UTAH CAREER PATH HIGH SCHOOL,M,Secondary Math II,11-19%
2015,UTAH CAREER PATH HIGH SCHOOL,UTAH CAREER PATH HIGH SCHOOL,M,Secondary Math III,N<10
2015,UTAH CAREER PATH HIGH SCHOOL,UTAH CAREER PATH HIGH SCHOOL,S,Earth Science,40-49%
2015,UTAH CAREER PATH HIGH SCHOOL,UTAH CAREER PATH HIGH SCHOOL,S,Biology,30-39%
2015,UTAH CAREER PATH HIGH SCHOOL,UTAH CAREER PATH HIGH SCHOOL,S,Chemistry,N<10
2015,UTAH CONNECTIONS ACADEMY,UTAH CONNECTIONS ACADEMY,L,3rd Grade Language Arts,40-49%
2015,UTAH CONNECTIONS ACADEMY,UTAH CONNECTIONS ACADEMY,L,4th Grade Language Arts,40-49%
2015,UTAH CONNECTIONS ACADEMY,UTAH CONNECTIONS ACADEMY,L,5th Grade Language Arts,20-29%
2015,UTAH CONNECTIONS ACADEMY,UTAH CONNECTIONS ACADEMY,L,6th Grade Language Arts,31.8%
2015,UTAH CONNECTIONS ACADEMY,UTAH CONNECTIONS ACADEMY,L,7th Grade Language Arts,30.8%
2015,UTAH CONNECTIONS ACADEMY,UTAH CONNECTIONS ACADEMY,L,8th Grade Language Arts,37.8%
2015,UTAH CONNECTIONS ACADEMY,UTAH CONNECTIONS ACADEMY,L,9th Grade Language Arts,29.4%
2015,UTAH CONNECTIONS ACADEMY,UTAH CONNECTIONS ACADEMY,L,10th Grade Language Arts,21.3%
2015,UTAH CONNECTIONS ACADEMY,UTAH CONNECTIONS ACADEMY,L,11th Grade Language Arts,27.4%
2015,UTAH CONNECTIONS ACADEMY,UTAH CONNECTIONS ACADEMY,M,3rd Grade Math,40-49%
2015,UTAH CONNECTIONS ACADEMY,UTAH CONNECTIONS ACADEMY,M,4th Grade Math,30-39%
2015,UTAH CONNECTIONS ACADEMY,UTAH CONNECTIONS ACADEMY,M,5th Grade Math,20-29%
2015,UTAH CONNECTIONS ACADEMY,UTAH CONNECTIONS ACADEMY,M,6th Grade Math,9.3%
2015,UTAH CONNECTIONS ACADEMY,UTAH CONNECTIONS ACADEMY,M,7th Grade Math,29.6%
2015,UTAH CONNECTIONS ACADEMY,UTAH CONNECTIONS ACADEMY,M,8th Grade Math,22.5%
2015,UTAH CONNECTIONS ACADEMY,UTAH CONNECTIONS ACADEMY,M,Secondary Math I,29.8%
2015,UTAH CONNECTIONS ACADEMY,UTAH CONNECTIONS ACADEMY,M,Secondary Math II,13.7%
2015,UTAH CONNECTIONS ACADEMY,UTAH CONNECTIONS ACADEMY,M,Secondary Math III,20-29%
2015,UTAH CONNECTIONS ACADEMY,UTAH CONNECTIONS ACADEMY,S,4th Grade Science,20-29%
2015,UTAH CONNECTIONS ACADEMY,UTAH CONNECTIONS ACADEMY,S,5th Grade Science,30-39%
2015,UTAH CONNECTIONS ACADEMY,UTAH CONNECTIONS ACADEMY,S,6th Grade Science,25.0%
2015,UTAH CONNECTIONS ACADEMY,UTAH CONNECTIONS ACADEMY,S,7th Grade Science,24.5%
2015,UTAH CONNECTIONS ACADEMY,UTAH CONNECTIONS ACADEMY,S,8th Grade Science,38.5%
2015,UTAH CONNECTIONS ACADEMY,UTAH CONNECTIONS ACADEMY,S,Earth Science,39.4%
2015,UTAH CONNECTIONS ACADEMY,UTAH CONNECTIONS ACADEMY,S,Biology,22.5%
2015,UTAH CONNECTIONS ACADEMY,UTAH CONNECTIONS ACADEMY,S,Chemistry,?20%
2015,UTAH CONNECTIONS ACADEMY,UTAH CONNECTIONS ACADEMY,S,Physics,N<10
2015,UTAH COUNTY ACADEMY OF SCIENCE (UCAS),UTAH COUNTY ACADEMY OF SCIENCE (UCAS),L,10th Grade Language Arts,83.1%
2015,UTAH COUNTY ACADEMY OF SCIENCE (UCAS),UTAH COUNTY ACADEMY OF SCIENCE (UCAS),L,11th Grade Language Arts,68.1%
2015,UTAH COUNTY ACADEMY OF SCIENCE (UCAS),UTAH COUNTY ACADEMY OF SCIENCE (UCAS),M,Secondary Math II,78.4%
2015,UTAH COUNTY ACADEMY OF SCIENCE (UCAS),UTAH COUNTY ACADEMY OF SCIENCE (UCAS),S,Biology,91.4%
2015,UTAH INTERNATIONAL CHARTER SCHOOL,UTAH INTERNATIONAL CHARTER SCHOOL,L,7th Grade Language Arts,?20%
2015,UTAH INTERNATIONAL CHARTER SCHOOL,UTAH INTERNATIONAL CHARTER SCHOOL,L,8th Grade Language Arts,11-19%
2015,UTAH INTERNATIONAL CHARTER SCHOOL,UTAH INTERNATIONAL CHARTER SCHOOL,L,9th Grade Language Arts,?10%
2015,UTAH INTERNATIONAL CHARTER SCHOOL,UTAH INTERNATIONAL CHARTER SCHOOL,L,10th Grade Language Arts,?10%
2015,UTAH INTERNATIONAL CHARTER SCHOOL,UTAH INTERNATIONAL CHARTER SCHOOL,L,11th Grade Language Arts,N<10
2015,UTAH INTERNATIONAL CHARTER SCHOOL,UTAH INTERNATIONAL CHARTER SCHOOL,M,7th Grade Math,?20%
2015,UTAH INTERNATIONAL CHARTER SCHOOL,UTAH INTERNATIONAL CHARTER SCHOOL,M,8th Grade Math,?10%
2015,UTAH INTERNATIONAL CHARTER SCHOOL,UTAH INTERNATIONAL CHARTER SCHOOL,M,Secondary Math I,?5%
2015,UTAH INTERNATIONAL CHARTER SCHOOL,UTAH INTERNATIONAL CHARTER SCHOOL,M,Secondary Math II,?20%
2015,UTAH INTERNATIONAL CHARTER SCHOOL,UTAH INTERNATIONAL CHARTER SCHOOL,S,7th Grade Science,?20%
2015,UTAH INTERNATIONAL CHARTER SCHOOL,UTAH INTERNATIONAL CHARTER SCHOOL,S,8th Grade Science,11-19%
2015,UTAH INTERNATIONAL CHARTER SCHOOL,UTAH INTERNATIONAL CHARTER SCHOOL,S,Biology,?5%
2015,UTAH INTERNATIONAL CHARTER SCHOOL,UTAH INTERNATIONAL CHARTER SCHOOL,S,Physics,?20%
2015,UTAH MILITARY ACADEMY,UTAH MILITARY ACADEMY,L,7th Grade Language Arts,9.3%
2015,UTAH MILITARY ACADEMY,UTAH MILITARY ACADEMY,L,8th Grade Language Arts,40-49%
2015,UTAH MILITARY ACADEMY,UTAH MILITARY ACADEMY,L,9th Grade Language Arts,30.2%
2015,UTAH MILITARY ACADEMY,UTAH MILITARY ACADEMY,L,10th Grade Language Arts,20-29%
2015,UTAH MILITARY ACADEMY,UTAH MILITARY ACADEMY,L,11th Grade Language Arts,11-19%
2015,UTAH MILITARY ACADEMY,UTAH MILITARY ACADEMY,M,7th Grade Math,11-19%
2015,UTAH MILITARY ACADEMY,UTAH MILITARY ACADEMY,M,8th Grade Math,?10%
2015,UTAH MILITARY ACADEMY,UTAH MILITARY ACADEMY,M,Secondary Math I,5.8%
2015,UTAH MILITARY ACADEMY,UTAH MILITARY ACADEMY,M,Secondary Math II,11-19%
2015,UTAH MILITARY ACADEMY,UTAH MILITARY ACADEMY,M,Secondary Math III,20-29%
2015,UTAH MILITARY ACADEMY,UTAH MILITARY ACADEMY,S,7th Grade Science,11-19%
2015,UTAH MILITARY ACADEMY,UTAH MILITARY ACADEMY,S,8th Grade Science,24.4%
2015,UTAH MILITARY ACADEMY,UTAH MILITARY ACADEMY,S,Earth Science,20-29%
2015,UTAH MILITARY ACADEMY,UTAH MILITARY ACADEMY,S,Biology,21-29%
2015,UTAH MILITARY ACADEMY,UTAH MILITARY ACADEMY,S,Chemistry,N<10
2015,UTAH MILITARY ACADEMY,UTAH MILITARY ACADEMY,S,Physics,30-39%
2015,UTAH SCHOOLS FOR DEAF & BLIND,CENTRAL REGION DEAF,L,3rd Grade Language Arts,N<10
2015,UTAH SCHOOLS FOR DEAF & BLIND,JEAN MASSIEU SCHOOL FOR THE DEAF,L,3rd Grade Language Arts,N<10
2015,UTAH SCHOOLS FOR DEAF & BLIND,JEAN MASSIEU SCHOOL FOR THE DEAF,L,4th Grade Language Arts,N<10
2015,UTAH SCHOOLS FOR DEAF & BLIND,CENTRAL REGION DEAF,L,4th Grade Language Arts,N<10
2015,UTAH SCHOOLS FOR DEAF & BLIND,NORTH REGION DEAF,L,4th Grade Language Arts,N<10
2015,UTAH SCHOOLS FOR DEAF & BLIND,SOUTH REGION DEAF,L,4th Grade Language Arts,N<10
2015,UTAH SCHOOLS FOR DEAF & BLIND,NORTH REGION BLIND,L,5th Grade Language Arts,N<10
2015,UTAH SCHOOLS FOR DEAF & BLIND,NORTH REGION DEAF,L,5th Grade Language Arts,N<10
2015,UTAH SCHOOLS FOR DEAF & BLIND,JEAN MASSIEU SCHOOL FOR THE DEAF,L,5th Grade Language Arts,N<10
2015,UTAH SCHOOLS FOR DEAF & BLIND,JEAN MASSIEU SCHOOL FOR THE DEAF,L,6th Grade Language Arts,N<10
2015,UTAH SCHOOLS FOR DEAF & BLIND,NORTH REGION DEAF,L,6th Grade Language Arts,N<10
2015,UTAH SCHOOLS FOR DEAF & BLIND,NORTH REGION BLIND,L,6th Grade Language Arts,N<10
2015,UTAH SCHOOLS FOR DEAF & BLIND,JEAN MASSIEU SCHOOL FOR THE DEAF,L,7th Grade Language Arts,N<10
2015,UTAH SCHOOLS FOR DEAF & BLIND,JEAN MASSIEU SCHOOL FOR THE DEAF,L,8th Grade Language Arts,N<10
2015,UTAH SCHOOLS FOR DEAF & BLIND,JEAN MASSIEU SCHOOL FOR THE DEAF,L,9th Grade Language Arts,N<10
2015,UTAH SCHOOLS FOR DEAF & BLIND,NORTH REGION DEAF,L,11th Grade Language Arts,N<10
2015,UTAH SCHOOLS FOR DEAF & BLIND,CENTRAL REGION DEAF,M,3rd Grade Math,N<10
2015,UTAH SCHOOLS FOR DEAF & BLIND,JEAN MASSIEU SCHOOL FOR THE DEAF,M,3rd Grade Math,N<10
2015,UTAH SCHOOLS FOR DEAF & BLIND,JEAN MASSIEU SCHOOL FOR THE DEAF,M,4th Grade Math,N<10
2015,UTAH SCHOOLS FOR DEAF & BLIND,CENTRAL REGION DEAF,M,4th Grade Math,N<10
2015,UTAH SCHOOLS FOR DEAF & BLIND,NORTH REGION DEAF,M,4th Grade Math,N<10
2015,UTAH SCHOOLS FOR DEAF & BLIND,SOUTH REGION DEAF,M,4th Grade Math,N<10
2015,UTAH SCHOOLS FOR DEAF & BLIND,NORTH REGION BLIND,M,5th Grade Math,N<10
2015,UTAH SCHOOLS FOR DEAF & BLIND,NORTH REGION DEAF,M,5th Grade Math,N<10
2015,UTAH SCHOOLS FOR DEAF & BLIND,JEAN MASSIEU SCHOOL FOR THE DEAF,M,5th Grade Math,N<10
2015,UTAH SCHOOLS FOR DEAF & BLIND,JEAN MASSIEU SCHOOL FOR THE DEAF,M,6th Grade Math,N<10
2015,UTAH SCHOOLS FOR DEAF & BLIND,NORTH REGION DEAF,M,6th Grade Math,N<10
2015,UTAH SCHOOLS FOR DEAF & BLIND,NORTH REGION BLIND,M,6th Grade Math,N<10
2015,UTAH SCHOOLS FOR DEAF & BLIND,JEAN MASSIEU SCHOOL FOR THE DEAF,M,7th Grade Math,N<10
2015,UTAH SCHOOLS FOR DEAF & BLIND,JEAN MASSIEU SCHOOL FOR THE DEAF,M,8th Grade Math,N<10
2015,UTAH SCHOOLS FOR DEAF & BLIND,JEAN MASSIEU SCHOOL FOR THE DEAF,M,Secondary Math I,N<10
2015,UTAH SCHOOLS FOR DEAF & BLIND,NORTH REGION DEAF,M,Secondary Math I,N<10
2015,UTAH SCHOOLS FOR DEAF & BLIND,NORTH REGION DEAF,S,4th Grade Science,N<10
2015,UTAH SCHOOLS FOR DEAF & BLIND,CENTRAL REGION DEAF,S,4th Grade Science,N<10
2015,UTAH SCHOOLS FOR DEAF & BLIND,JEAN MASSIEU SCHOOL FOR THE DEAF,S,4th Grade Science,N<10
2015,UTAH SCHOOLS FOR DEAF & BLIND,SOUTH REGION DEAF,S,4th Grade Science,N<10
2015,UTAH SCHOOLS FOR DEAF & BLIND,NORTH REGION BLIND,S,5th Grade Science,N<10
2015,UTAH SCHOOLS FOR DEAF & BLIND,JEAN MASSIEU SCHOOL FOR THE DEAF,S,5th Grade Science,N<10
2015,UTAH SCHOOLS FOR DEAF & BLIND,NORTH REGION DEAF,S,5th Grade Science,N<10
2015,UTAH SCHOOLS FOR DEAF & BLIND,NORTH REGION DEAF,S,6th Grade Science,N<10
2015,UTAH SCHOOLS FOR DEAF & BLIND,JEAN MASSIEU SCHOOL FOR THE DEAF,S,6th Grade Science,N<10
2015,UTAH SCHOOLS FOR DEAF & BLIND,NORTH REGION BLIND,S,6th Grade Science,N<10
2015,UTAH SCHOOLS FOR DEAF & BLIND,JEAN MASSIEU SCHOOL FOR THE DEAF,S,7th Grade Science,N<10
2015,UTAH SCHOOLS FOR DEAF & BLIND,JEAN MASSIEU SCHOOL FOR THE DEAF,S,8th Grade Science,N<10
2015,UTAH SCHOOLS FOR DEAF & BLIND,JEAN MASSIEU SCHOOL FOR THE DEAF,S,Earth Science,N<10
2015,UTAH SCHOOLS FOR DEAF & BLIND,NORTH REGION DEAF,S,Biology,N<10
2015,UTAH VIRTUAL ACADEMY,UTAH VIRTUAL ACADEMY,L,3rd Grade Language Arts,34.9%
2015,UTAH VIRTUAL ACADEMY,UTAH VIRTUAL ACADEMY,L,4th Grade Language Arts,28.6%
2015,UTAH VIRTUAL ACADEMY,UTAH VIRTUAL ACADEMY,L,5th Grade Language Arts,26.6%
2015,UTAH VIRTUAL ACADEMY,UTAH VIRTUAL ACADEMY,L,6th Grade Language Arts,25.0%
2015,UTAH VIRTUAL ACADEMY,UTAH VIRTUAL ACADEMY,L,7th Grade Language Arts,18.4%
2015,UTAH VIRTUAL ACADEMY,UTAH VIRTUAL ACADEMY,L,8th Grade Language Arts,29.4%
2015,UTAH VIRTUAL ACADEMY,UTAH VIRTUAL ACADEMY,L,9th Grade Language Arts,17.6%
2015,UTAH VIRTUAL ACADEMY,UTAH VIRTUAL ACADEMY,L,10th Grade Language Arts,31.0%
2015,UTAH VIRTUAL ACADEMY,UTAH VIRTUAL ACADEMY,L,11th Grade Language Arts,30.2%
2015,UTAH VIRTUAL ACADEMY,UTAH VIRTUAL ACADEMY,M,3rd Grade Math,19.2%
2015,UTAH VIRTUAL ACADEMY,UTAH VIRTUAL ACADEMY,M,4th Grade Math,31.8%
2015,UTAH VIRTUAL ACADEMY,UTAH VIRTUAL ACADEMY,M,5th Grade Math,24.2%
2015,UTAH VIRTUAL ACADEMY,UTAH VIRTUAL ACADEMY,M,6th Grade Math,20.2%
2015,UTAH VIRTUAL ACADEMY,UTAH VIRTUAL ACADEMY,M,7th Grade Math,22.1%
2015,UTAH VIRTUAL ACADEMY,UTAH VIRTUAL ACADEMY,M,8th Grade Math,19.4%
2015,UTAH VIRTUAL ACADEMY,UTAH VIRTUAL ACADEMY,M,Secondary Math I,9.2%
2015,UTAH VIRTUAL ACADEMY,UTAH VIRTUAL ACADEMY,M,Secondary Math II,10.7%
2015,UTAH VIRTUAL ACADEMY,UTAH VIRTUAL ACADEMY,M,Secondary Math III,N<10
2015,UTAH VIRTUAL ACADEMY,UTAH VIRTUAL ACADEMY,S,4th Grade Science,20.9%
2015,UTAH VIRTUAL ACADEMY,UTAH VIRTUAL ACADEMY,S,5th Grade Science,23.4%
2015,UTAH VIRTUAL ACADEMY,UTAH VIRTUAL ACADEMY,S,6th Grade Science,18.9%
2015,UTAH VIRTUAL ACADEMY,UTAH VIRTUAL ACADEMY,S,7th Grade Science,15.8%
2015,UTAH VIRTUAL ACADEMY,UTAH VIRTUAL ACADEMY,S,8th Grade Science,23.8%
2015,UTAH VIRTUAL ACADEMY,UTAH VIRTUAL ACADEMY,S,Earth Science,24.9%
